Timestamp,User_ID,Page_ID,Action,Duration(seconds),Status_Code,Bytes_Transferred
2024-03-23 09:42:59,19,product_page,click,104,404,7051
2024-03-22 20:18:31,13,search,view,95,200,6375
2024-03-14 06:56:46,18,product_page,submit,65,200,4879
2024-03-17 20:54:41,7,profile,view,6,200,6972
2024-03-21 20:16:08,7,search,click,79,404,2649
2024-03-14 10:53:08,10,checkout,view,105,404,4999
2024-03-24 12:04:37,9,search,submit,47,500,5912
2024-03-20 00:08:25,13,profile,click,163,404,8047
2024-03-18 23:45:48,15,home,view,148,200,6229
2024-03-26 06:20:39,13,search,view,88,200,3567
2024-03-21 21:19:02,8,product_page,submit,141,200,4800
2024-03-24 15:14:56,14,profile,click,109,404,1595
2024-03-25 23:04:17,17,product_page,click,19,500,3763
2024-03-24 21:25:42,11,profile,click,133,500,8853
2024-03-24 11:12:03,16,product_page,click,15,404,9377
2024-03-19 11:42:58,2,home,click,76,500,5256
2024-03-16 10:07:32,6,home,submit,48,500,1709
2024-03-21 00:24:19,5,home,view,51,500,1081
2024-03-12 19:07:19,20,search,submit,132,500,5132
2024-03-14 09:37:02,17,product_page,view,54,404,7420
2024-03-21 23:43:28,10,profile,click,4,404,7577
2024-03-18 14:48:03,5,product_page,submit,41,200,8404
2024-03-20 00:00:24,15,home,view,73,404,4155
2024-03-20 12:22:25,9,checkout,view,40,404,5980
2024-03-16 05:43:54,20,search,view,152,404,6306
2024-03-25 19:26:26,11,search,click,118,500,3852
2024-03-26 00:06:15,16,profile,view,25,404,4705
2024-03-13 09:52:23,7,home,click,58,500,5796
2024-03-24 05:54:12,1,checkout,click,115,404,4838
2024-03-23 14:53:17,5,checkout,click,90,404,3771
2024-03-15 04:26:27,4,home,click,142,404,7313
2024-03-13 10:07:16,10,profile,click,93,200,9228
2024-03-17 09:00:39,2,checkout,view,113,500,8859
2024-03-16 15:21:20,20,profile,view,94,404,9398
2024-03-20 16:26:58,14,home,view,43,200,5230
2024-03-24 14:45:09,1,checkout,submit,132,404,7782
2024-03-21 16:59:29,10,profile,view,179,200,8476
2024-03-18 12:20:40,9,search,submit,171,404,2241
2024-03-24 06:55:28,10,checkout,click,164,200,7867
2024-03-21 15:26:59,10,product_page,click,93,404,5260
2024-03-21 05:50:40,13,home,submit,122,200,8258
2024-03-26 00:25:47,7,checkout,click,84,200,8798
2024-03-12 12:55:11,4,profile,click,57,404,6395
2024-03-12 16:59:26,8,checkout,submit,27,500,6504
2024-03-18 15:33:08,15,home,submit,72,200,6869
2024-03-21 06:46:39,7,product_page,submit,110,404,8351
2024-03-20 07:48:56,5,checkout,view,53,404,5518
2024-03-26 04:16:54,16,home,view,59,500,7320
2024-03-19 02:17:18,17,search,click,166,404,9273
2024-03-12 16:38:27,20,checkout,view,128,200,2763
2024-03-16 14:51:00,5,home,click,142,500,3460
2024-03-25 08:12:52,8,checkout,submit,136,500,2859
2024-03-18 20:19:59,15,profile,click,79,404,1557
2024-03-24 09:35:17,7,search,view,86,200,6278
2024-03-25 06:07:25,2,search,submit,151,404,9342
2024-03-18 08:03:46,2,product_page,click,122,500,2120
2024-03-26 04:42:21,16,home,view,6,404,8838
2024-03-14 09:41:14,12,search,submit,109,500,2452
2024-03-14 08:53:43,11,checkout,view,29,404,1100
2024-03-19 17:20:44,2,profile,submit,131,200,8061
2024-03-26 05:07:50,18,home,click,137,200,8164
2024-03-18 15:41:43,4,search,click,106,404,9045
2024-03-26 00:33:15,10,profile,submit,45,200,8136
2024-03-25 21:34:47,6,product_page,click,158,500,6024
2024-03-19 01:44:24,3,product_page,view,148,500,5419
2024-03-19 15:23:43,14,home,click,103,500,3851
2024-03-19 16:02:07,7,checkout,submit,125,200,4951
2024-03-16 20:38:03,4,home,click,120,404,7631
2024-03-26 09:11:24,17,profile,view,49,404,1993
2024-03-17 07:41:06,13,checkout,view,156,404,5239
2024-03-23 23:28:58,10,checkout,view,89,200,2543
2024-03-15 23:49:22,5,profile,submit,34,200,6868
2024-03-24 22:11:04,16,product_page,submit,163,500,7525
2024-03-19 12:44:26,13,profile,click,73,500,3427
2024-03-21 04:13:44,3,checkout,view,163,500,5865
2024-03-22 19:27:19,13,checkout,submit,176,500,3470
2024-03-17 23:17:15,2,product_page,submit,122,500,7429
2024-03-18 21:10:33,11,home,click,50,200,9444
2024-03-23 19:56:09,4,search,view,91,500,4312
2024-03-21 23:38:22,2,home,click,65,500,5674
2024-03-23 00:22:28,12,home,submit,80,200,7561
2024-03-15 01:36:57,15,product_page,submit,150,404,2424
2024-03-25 04:43:51,11,checkout,view,4,500,1903
2024-03-14 04:02:34,1,product_page,view,73,404,3112
2024-03-22 12:20:06,4,home,click,65,200,3216
2024-03-13 15:49:39,1,checkout,submit,169,500,8819
2024-03-16 03:55:46,10,product_page,view,128,500,2867
2024-03-17 08:40:30,6,product_page,view,160,500,4099
2024-03-19 10:04:09,13,product_page,view,122,500,1592
2024-03-13 07:34:11,9,checkout,submit,102,500,8863
2024-03-17 13:31:32,8,search,view,47,404,9521
2024-03-16 15:36:51,10,checkout,click,40,404,1952
2024-03-16 18:26:12,13,checkout,click,82,500,2020
2024-03-17 19:48:19,2,home,click,152,200,9350
2024-03-21 09:42:26,8,search,click,64,500,4123
2024-03-15 00:35:50,6,profile,submit,47,404,8278
2024-03-23 20:30:39,11,checkout,submit,113,500,5340
2024-03-13 11:31:35,11,product_page,click,76,200,2579
2024-03-18 18:18:58,16,profile,submit,131,500,4002
2024-03-25 14:23:11,12,home,submit,145,404,6265
2024-03-20 16:30:04,15,home,click,178,200,3770
2024-03-18 15:57:36,18,product_page,submit,140,404,9011
2024-03-21 16:13:02,13,profile,view,92,500,9994
2024-03-18 18:01:58,5,checkout,click,28,200,9525
2024-03-17 15:04:45,16,profile,click,142,404,4895
2024-03-24 20:41:55,18,profile,view,33,404,1738
2024-03-18 19:45:02,4,checkout,view,98,500,9647
2024-03-13 10:54:15,12,product_page,click,84,200,1783
2024-03-16 17:29:22,4,checkout,click,180,200,7373
2024-03-18 01:32:42,1,home,view,154,404,4004
2024-03-26 07:26:33,16,home,view,75,500,8379
2024-03-22 13:47:20,2,home,view,139,200,8283
2024-03-20 12:42:56,17,search,click,79,200,4401
2024-03-17 20:22:11,20,product_page,click,115,404,3943
2024-03-14 21:45:56,9,home,click,98,500,2275
2024-03-15 23:16:14,6,checkout,view,136,500,5636
2024-03-23 13:46:54,20,search,view,83,500,9415
2024-03-24 13:52:22,7,home,click,23,404,9645
2024-03-21 23:03:21,7,home,submit,173,404,7593
2024-03-25 03:03:23,17,profile,click,148,404,4436
2024-03-13 13:00:54,9,profile,view,5,404,9230
2024-03-17 10:33:22,5,search,submit,56,200,7293
2024-03-22 09:46:15,9,checkout,view,88,500,6368
2024-03-18 22:12:51,3,home,submit,172,200,2479
2024-03-23 01:32:30,10,home,click,136,404,9457
2024-03-25 08:03:36,8,home,view,84,200,5558
2024-03-21 00:28:11,8,profile,submit,70,200,8247
2024-03-23 21:31:54,18,product_page,view,106,404,2807
2024-03-23 10:42:24,2,checkout,submit,6,404,7339
2024-03-14 18:33:43,1,profile,submit,32,200,7711
2024-03-16 11:17:19,2,search,submit,174,200,4576
2024-03-19 07:03:17,19,search,view,177,200,5658
2024-03-24 19:25:30,12,product_page,view,136,404,3986
2024-03-24 11:53:25,18,home,view,130,200,9730
2024-03-21 23:42:43,3,home,click,119,404,4702
2024-03-21 02:38:54,18,home,view,172,500,8894
2024-03-15 14:59:23,13,home,click,125,200,3056
2024-03-23 01:29:24,20,profile,submit,102,404,1239
2024-03-19 18:58:30,3,search,click,130,200,3525
2024-03-21 09:45:17,6,profile,submit,127,404,9749
2024-03-17 05:07:12,16,product_page,view,65,200,5895
2024-03-21 23:14:01,19,search,click,28,404,9872
2024-03-17 05:49:05,7,checkout,submit,10,500,5369
2024-03-12 23:56:10,11,profile,submit,163,200,8120
2024-03-24 06:34:01,4,search,view,53,200,3461
2024-03-24 11:42:51,17,product_page,submit,172,404,8429
2024-03-16 13:39:25,11,home,click,149,404,2224
2024-03-25 08:11:55,7,profile,view,87,404,6852
2024-03-13 11:23:32,5,profile,submit,94,200,9651
2024-03-18 03:21:26,19,profile,view,114,200,3305
2024-03-21 15:07:16,2,profile,submit,82,200,2795
2024-03-19 03:15:25,20,profile,submit,123,500,8163
2024-03-26 10:16:23,8,checkout,submit,168,200,2266
2024-03-22 12:31:06,19,search,view,39,200,6182
2024-03-14 19:48:44,7,checkout,click,116,500,4177
2024-03-24 13:53:52,5,home,click,112,500,7842
2024-03-18 10:01:41,19,home,submit,53,200,8083
2024-03-24 07:00:09,14,product_page,click,33,200,3865
2024-03-18 19:25:07,13,product_page,view,38,200,3642
2024-03-23 03:30:17,12,checkout,click,73,404,9916
2024-03-23 02:43:34,18,search,submit,125,200,5066
2024-03-15 05:12:48,12,checkout,view,43,200,1881
2024-03-19 13:46:58,17,product_page,click,122,200,9755
2024-03-19 14:34:57,16,checkout,submit,12,200,4354
2024-03-14 10:28:35,18,search,submit,37,500,9331
2024-03-21 12:47:35,11,product_page,click,171,200,2820
2024-03-17 08:50:33,2,profile,submit,45,500,2187
2024-03-16 04:45:11,3,product_page,click,95,200,3758
2024-03-21 06:45:08,8,home,click,102,404,3282
2024-03-17 04:42:47,15,search,submit,19,500,2666
2024-03-23 03:53:12,7,profile,submit,150,404,4906
2024-03-25 06:05:30,12,checkout,submit,30,500,2422
2024-03-16 06:27:15,17,home,click,43,404,8196
2024-03-14 04:05:44,11,checkout,view,177,404,7312
2024-03-25 15:51:29,5,product_page,submit,161,200,2610
2024-03-26 09:54:42,16,profile,click,173,500,4511
2024-03-25 04:51:28,7,product_page,submit,65,404,8143
2024-03-26 04:32:08,7,profile,view,154,200,7581
2024-03-21 11:37:56,12,profile,submit,149,200,6641
2024-03-13 11:29:26,2,product_page,view,132,404,9291
2024-03-23 09:07:35,9,product_page,click,178,404,8237
2024-03-18 02:19:37,13,profile,view,108,500,7238
2024-03-16 06:06:34,1,profile,submit,60,404,5425
2024-03-21 11:58:35,6,home,submit,15,200,2817
2024-03-22 11:54:34,17,checkout,view,56,200,9180
2024-03-12 16:14:31,19,checkout,click,45,200,5467
2024-03-15 15:26:26,14,home,view,52,500,8530
2024-03-15 07:06:33,19,product_page,submit,106,404,7424
2024-03-15 21:50:45,17,checkout,click,28,500,5902
2024-03-21 07:30:15,18,profile,view,37,200,4869
2024-03-17 04:47:02,3,checkout,view,48,200,1825
2024-03-23 16:49:16,13,search,submit,148,200,7678
2024-03-23 22:14:41,3,search,click,124,404,2792
2024-03-15 03:39:30,10,profile,submit,177,500,5540
2024-03-15 20:05:14,17,checkout,submit,90,500,9621
2024-03-20 15:53:26,11,checkout,view,65,200,7461
2024-03-14 13:52:33,5,home,view,16,404,8899
2024-03-18 02:01:20,1,product_page,view,33,404,8004
2024-03-12 21:55:35,7,checkout,view,124,200,8212
2024-03-20 01:00:37,19,profile,submit,129,500,6640
2024-03-23 10:13:38,6,search,click,158,200,2413
2024-03-15 15:50:43,16,profile,view,43,500,6398
2024-03-25 10:40:03,10,checkout,submit,51,404,7730
2024-03-13 06:41:56,19,checkout,click,105,500,9282
2024-03-12 22:08:13,16,profile,click,77,404,5912
2024-03-13 15:17:15,20,profile,view,172,404,7049
2024-03-23 12:53:06,15,checkout,view,90,404,6359
2024-03-23 21:32:26,14,home,click,3,200,8308
2024-03-23 08:26:54,18,profile,submit,29,500,5360
2024-03-21 11:34:39,14,checkout,submit,56,404,5196
2024-03-22 13:17:21,15,search,submit,143,500,7547
2024-03-17 01:32:41,5,product_page,view,78,500,7613
2024-03-19 02:31:58,15,home,view,21,500,3453
2024-03-24 01:33:28,5,search,submit,128,404,3279
2024-03-24 03:44:11,15,profile,click,94,404,5482
2024-03-20 04:24:13,15,search,view,159,200,1762
2024-03-13 07:30:31,8,profile,view,58,500,4260
2024-03-13 14:04:45,2,search,click,179,200,2900
2024-03-25 19:30:50,18,checkout,submit,131,200,3846
2024-03-16 23:12:28,5,product_page,view,145,404,8041
2024-03-13 15:51:53,17,profile,view,94,200,3664
2024-03-20 14:48:52,10,search,view,77,404,7057
2024-03-19 18:48:29,20,home,submit,81,404,4870
2024-03-25 10:54:12,9,search,click,59,500,2888
2024-03-12 13:42:08,17,search,view,116,500,6122
2024-03-20 15:54:47,9,checkout,view,44,200,4834
2024-03-21 02:30:58,13,home,submit,112,500,9379
2024-03-23 17:42:08,20,product_page,view,78,500,7041
2024-03-14 19:57:13,6,product_page,view,79,500,9406
2024-03-20 05:02:25,7,search,submit,62,200,8131
2024-03-21 22:28:52,6,product_page,click,42,404,1267
2024-03-23 18:54:31,6,search,click,64,404,5047
2024-03-24 20:54:27,3,profile,submit,176,200,4248
2024-03-20 17:21:18,1,search,view,57,200,3054
2024-03-23 22:39:47,7,home,click,51,404,5646
2024-03-22 19:10:14,9,profile,submit,12,200,1132
2024-03-25 00:25:32,12,checkout,submit,19,500,4056
2024-03-23 03:12:01,2,product_page,view,108,500,3221
2024-03-21 07:30:16,20,home,click,47,500,5356
2024-03-18 16:59:22,1,checkout,view,168,404,3802
2024-03-20 09:45:23,12,checkout,click,84,200,6213
2024-03-24 09:35:03,13,home,click,69,200,4929
2024-03-14 03:09:37,10,search,click,82,500,9279
2024-03-22 01:14:22,14,checkout,submit,70,404,1211
2024-03-22 10:08:03,14,profile,submit,177,200,7082
2024-03-21 12:49:48,10,search,click,127,500,4148
2024-03-23 00:36:26,20,home,click,170,200,8607
2024-03-20 15:05:58,20,home,click,102,404,2802
2024-03-25 14:20:00,9,checkout,submit,161,404,9163
2024-03-25 22:55:59,17,home,click,72,200,1000
2024-03-19 16:19:37,7,home,view,98,404,4598
2024-03-25 21:06:24,17,search,view,164,500,2196
2024-03-12 12:39:52,8,profile,click,5,500,7638
2024-03-21 22:36:55,12,checkout,view,179,404,2512
2024-03-20 07:40:29,18,home,submit,146,500,5058
2024-03-20 18:29:20,17,checkout,click,169,200,2270
2024-03-17 19:36:06,1,checkout,submit,130,404,5829
2024-03-18 09:19:09,5,checkout,view,8,500,3962
2024-03-22 19:57:11,8,profile,click,95,404,1819
2024-03-25 20:32:16,2,home,submit,180,200,9786
2024-03-12 22:44:23,13,checkout,submit,45,404,4751
2024-03-16 10:12:37,7,home,submit,3,500,2459
2024-03-14 08:31:11,12,product_page,view,3,404,3940
2024-03-16 16:45:20,19,search,submit,173,404,6168
2024-03-13 03:28:35,19,product_page,submit,100,500,9018
2024-03-16 22:35:40,16,profile,click,163,500,1617
2024-03-14 22:56:17,15,profile,view,153,500,6292
2024-03-21 09:33:42,16,search,submit,42,404,7337
2024-03-14 12:00:18,13,search,submit,33,200,8445
2024-03-16 09:00:49,4,home,submit,44,500,6591
2024-03-17 13:00:36,10,product_page,submit,114,404,6537
2024-03-15 21:46:56,1,search,click,123,200,2967
2024-03-17 17:16:55,6,checkout,view,174,200,8772
2024-03-22 01:13:12,2,home,view,4,404,6833
2024-03-15 11:26:14,4,profile,view,170,200,3667
