Timestamp,User_ID,Page_ID,Action,Duration(seconds),Status_Code,Bytes_Transferred
2024-03-17 07:00:22,15,product_page,submit,102,200,1797
2024-03-12 14:14:10,2,home,click,130,500,3746
2024-03-23 17:56:33,20,checkout,submit,171,404,2586
2024-03-15 12:48:59,15,checkout,submit,137,200,7318
2024-03-14 14:08:52,9,profile,click,116,500,4672
2024-03-20 01:30:48,15,home,click,120,500,9092
2024-03-20 08:00:09,18,home,view,163,200,7130
2024-03-25 09:27:29,6,product_page,view,85,404,2517
2024-03-18 15:14:37,4,profile,click,82,404,2153
2024-03-25 18:50:46,20,search,click,55,404,3343
2024-03-13 17:37:29,19,profile,view,152,500,4940
2024-03-24 02:44:24,9,checkout,view,85,200,3903
2024-03-16 19:17:19,4,product_page,click,67,200,8103
2024-03-20 00:12:19,12,profile,click,34,500,4622
2024-03-24 11:28:36,3,home,submit,89,500,1676
2024-03-25 22:20:27,3,profile,view,124,200,3026
2024-03-15 04:14:45,9,home,submit,151,500,4647
2024-03-13 21:09:16,20,home,submit,152,500,6538
2024-03-20 01:55:32,16,home,click,173,500,6301
2024-03-17 08:23:31,17,checkout,click,146,404,4347
2024-03-17 04:13:32,7,profile,view,96,500,8496
2024-03-15 18:58:36,3,product_page,submit,162,404,8892
2024-03-13 02:19:42,19,product_page,view,28,200,6645
2024-03-24 20:54:13,4,checkout,click,6,404,5146
2024-03-23 21:37:26,13,search,view,95,200,2945
2024-03-23 15:36:08,18,checkout,submit,104,404,6278
2024-03-18 11:26:17,11,home,view,85,200,7167
2024-03-21 12:23:14,12,checkout,click,117,200,7764
2024-03-20 02:55:56,13,home,view,100,200,9069
2024-03-23 19:15:06,17,home,submit,141,500,8480
2024-03-14 16:02:18,16,home,view,24,404,6606
2024-03-16 23:37:25,18,profile,click,91,404,3882
2024-03-12 20:34:24,8,home,view,147,404,6164
2024-03-13 19:46:07,15,product_page,view,170,200,2840
2024-03-18 19:46:11,15,profile,view,70,500,4605
2024-03-12 15:08:55,19,home,click,41,200,9785
2024-03-17 07:18:18,7,checkout,view,98,500,3593
2024-03-22 18:33:10,1,checkout,view,82,200,1413
2024-03-17 06:24:30,9,checkout,click,101,404,2817
2024-03-23 02:02:49,20,home,view,106,200,6705
2024-03-18 03:06:58,9,checkout,click,22,404,7682
2024-03-16 17:18:21,18,product_page,click,146,404,7106
2024-03-13 23:11:42,14,home,submit,179,404,3405
2024-03-25 10:27:18,6,home,click,2,200,9801
2024-03-14 06:45:31,13,product_page,click,113,500,3456
2024-03-17 10:47:00,9,profile,view,53,200,1286
2024-03-26 11:13:21,8,checkout,view,170,200,9557
2024-03-16 13:01:11,10,search,view,70,200,3680
2024-03-15 07:45:32,13,home,view,97,500,5029
2024-03-24 23:37:54,3,search,view,31,404,8010
2024-03-15 00:20:26,16,product_page,click,133,404,4645
2024-03-19 17:54:43,7,search,submit,114,404,1459
2024-03-25 03:10:59,3,search,view,88,200,4414
2024-03-25 16:14:05,15,profile,submit,27,200,5064
2024-03-21 23:59:39,11,profile,submit,34,500,4296
2024-03-25 20:50:21,19,product_page,submit,17,200,5595
2024-03-22 04:07:43,17,home,view,61,404,7453
2024-03-13 07:52:15,2,checkout,submit,91,200,6616
2024-03-19 08:16:47,14,checkout,submit,93,404,7874
2024-03-16 17:34:28,1,home,view,117,200,6255
2024-03-16 07:12:26,3,home,submit,64,500,4947
2024-03-15 04:46:45,12,product_page,click,151,200,8051
2024-03-17 19:38:38,5,product_page,submit,124,200,9100
2024-03-17 07:41:57,4,profile,click,2,200,5650
2024-03-22 21:57:43,18,checkout,click,132,500,4962
2024-03-14 10:57:25,4,search,click,37,500,1128
2024-03-18 02:38:17,15,profile,submit,31,404,2483
2024-03-15 17:05:17,9,home,click,24,404,1356
2024-03-18 08:03:42,7,search,view,112,404,4420
2024-03-13 22:21:59,11,home,submit,88,500,5495
2024-03-18 11:12:15,10,search,click,16,500,7701
2024-03-21 08:07:48,4,profile,click,120,500,7608
2024-03-19 12:27:34,19,profile,submit,130,500,1530
2024-03-18 11:49:04,4,search,submit,21,500,7255
2024-03-23 05:26:51,9,profile,submit,48,500,2308
2024-03-24 04:27:44,14,product_page,submit,21,404,2154
2024-03-12 22:37:11,2,home,view,137,404,1789
2024-03-22 01:24:50,14,home,click,52,200,2575
2024-03-16 01:11:21,13,profile,view,7,500,5243
2024-03-17 14:29:35,6,product_page,click,90,404,8302
2024-03-21 00:34:46,11,home,click,110,200,3496
2024-03-12 13:05:37,17,home,submit,64,404,1080
2024-03-23 11:26:25,3,home,view,7,200,7528
2024-03-14 17:39:44,3,product_page,submit,79,500,2216
2024-03-17 07:46:33,9,search,click,143,200,4440
2024-03-23 09:22:23,2,checkout,view,175,500,1651
2024-03-23 05:56:14,10,profile,view,76,200,3818
2024-03-21 23:25:36,16,search,click,9,404,1904
2024-03-21 18:30:33,1,home,click,178,404,8989
2024-03-22 00:45:32,3,product_page,view,103,500,9206
2024-03-17 22:24:55,3,search,click,174,200,6902
2024-03-23 12:51:42,18,product_page,submit,110,200,1563
2024-03-18 04:55:26,13,home,click,174,500,7749
2024-03-17 00:59:16,18,checkout,submit,147,200,8502
2024-03-24 21:25:39,16,profile,submit,178,500,4667
2024-03-24 04:08:46,4,home,submit,11,500,6529
2024-03-25 12:50:31,8,home,click,168,404,3216
2024-03-17 14:26:09,7,product_page,view,85,500,2916
2024-03-21 05:14:37,8,product_page,view,8,404,3311
2024-03-17 05:42:16,14,checkout,view,126,404,8973
2024-03-24 18:40:03,16,search,submit,129,500,6196
2024-03-17 08:17:43,6,product_page,click,162,200,2268
2024-03-18 02:25:15,4,search,view,22,200,1950
2024-03-21 13:19:21,8,home,click,28,500,3841
2024-03-16 22:56:33,16,home,view,44,500,2951
2024-03-22 04:32:41,17,product_page,view,54,500,1129
2024-03-20 08:09:35,17,product_page,submit,21,404,8876
2024-03-13 17:28:36,1,profile,click,123,404,5604
2024-03-24 22:57:55,3,product_page,submit,139,200,3343
2024-03-15 18:43:58,3,home,submit,117,500,4562
2024-03-16 22:07:46,20,checkout,submit,150,404,4425
2024-03-17 16:45:44,6,product_page,view,74,404,7027
2024-03-12 20:57:31,6,product_page,click,88,200,2142
2024-03-21 13:05:20,18,profile,click,147,404,3018
2024-03-20 06:03:48,10,profile,click,46,500,3095
2024-03-21 19:43:28,18,product_page,submit,7,500,7846
2024-03-22 16:25:09,1,search,submit,11,404,2773
2024-03-20 13:07:46,19,home,click,41,500,1777
2024-03-18 08:00:50,9,checkout,view,166,500,8920
2024-03-19 02:17:51,18,search,submit,76,404,3926
2024-03-19 21:26:18,7,search,submit,24,500,5685
2024-03-17 00:37:55,1,search,view,89,404,5917
2024-03-24 23:10:49,16,search,click,4,500,8785
2024-03-25 23:01:36,8,search,click,6,200,7333
2024-03-17 12:40:52,1,checkout,submit,141,404,2036
2024-03-14 07:25:41,1,profile,click,131,200,1396
2024-03-13 13:53:54,2,product_page,submit,9,200,5313
2024-03-15 08:45:42,15,search,submit,90,200,5772
2024-03-13 02:35:26,12,checkout,view,56,404,6104
2024-03-25 22:30:12,20,search,submit,97,404,5431
2024-03-24 00:14:01,15,product_page,view,14,200,2648
2024-03-23 01:59:32,5,search,submit,120,500,8123
2024-03-22 20:27:18,20,checkout,view,122,500,7424
2024-03-21 21:59:25,6,home,click,151,500,5017
2024-03-13 18:52:05,19,search,view,29,200,7762
2024-03-24 23:44:50,1,profile,submit,81,404,4492
2024-03-16 22:03:21,9,product_page,click,46,404,1320
2024-03-20 14:00:57,8,home,view,98,200,2957
2024-03-21 11:31:16,8,checkout,click,44,500,7072
2024-03-12 21:46:54,18,search,view,88,404,4140
2024-03-20 20:19:32,5,product_page,submit,5,200,5134
2024-03-13 11:19:36,18,product_page,click,73,200,6232
2024-03-12 19:36:26,16,home,click,176,404,6470
2024-03-12 21:28:39,20,search,view,55,200,2405
2024-03-15 10:27:43,7,product_page,view,138,500,5987
2024-03-17 17:14:37,17,checkout,view,36,500,5759
2024-03-14 16:02:35,6,home,submit,147,200,2875
2024-03-16 17:44:52,18,home,click,153,200,9687
2024-03-24 01:23:30,3,profile,view,100,404,3681
2024-03-18 09:19:57,7,profile,submit,4,200,5813
2024-03-14 13:20:52,4,search,submit,91,200,4678
2024-03-18 04:22:58,3,home,submit,41,500,2187
2024-03-14 05:27:02,6,search,view,58,200,6579
2024-03-24 13:40:25,16,search,click,169,500,3729
2024-03-17 07:54:01,11,search,click,126,404,8771
2024-03-14 12:59:42,9,profile,view,163,500,9924
2024-03-22 06:37:07,11,home,click,169,404,4338
2024-03-14 07:02:14,8,product_page,view,137,404,7685
2024-03-22 16:51:11,13,home,submit,132,404,1408
2024-03-19 14:14:24,11,search,view,82,404,7444
2024-03-23 12:04:59,20,profile,submit,159,200,9321
2024-03-18 22:49:15,16,profile,submit,26,404,2006
2024-03-25 20:37:13,7,product_page,view,64,404,9823
2024-03-22 23:02:45,9,search,view,67,200,5544
2024-03-22 16:41:48,5,search,view,134,500,5763
2024-03-24 03:07:16,15,product_page,view,114,404,2025
2024-03-18 09:22:09,3,home,view,63,200,5440
2024-03-19 00:53:45,12,home,click,161,404,1734
2024-03-18 13:34:42,2,search,click,4,404,2420
2024-03-16 03:33:04,11,search,view,77,500,6668
2024-03-17 06:36:12,7,checkout,submit,35,500,7083
2024-03-24 20:39:25,11,home,submit,35,200,5741
2024-03-21 11:50:10,6,home,submit,139,200,9149
2024-03-20 18:55:43,7,home,submit,19,200,7438
2024-03-15 16:00:50,10,home,click,103,404,5915
2024-03-24 17:38:42,6,checkout,submit,115,404,8904
2024-03-18 18:13:33,7,checkout,submit,180,200,9823
2024-03-26 06:58:46,8,profile,view,140,404,7884
2024-03-24 12:08:40,11,search,view,30,404,9189
2024-03-15 13:07:37,9,product_page,view,41,404,5504
2024-03-22 04:42:08,2,search,submit,163,404,1604
2024-03-13 05:34:35,10,search,submit,26,404,7877
2024-03-13 04:41:55,7,home,view,102,200,1798
2024-03-13 03:31:48,10,home,view,142,200,9767
2024-03-15 19:12:25,8,product_page,view,112,200,8720
2024-03-16 01:10:07,14,product_page,view,14,404,2465
2024-03-20 12:00:50,13,checkout,click,119,404,1579
2024-03-21 15:08:16,10,product_page,view,49,404,1024
2024-03-13 19:04:18,3,home,submit,92,404,1718
2024-03-16 06:53:23,4,profile,click,96,200,8346
2024-03-20 22:53:08,20,checkout,view,45,200,9620
2024-03-13 18:21:42,18,product_page,submit,44,500,2629
2024-03-24 08:41:30,14,home,view,134,500,7848
2024-03-14 22:37:34,10,search,view,82,500,4878
2024-03-19 13:41:53,15,search,click,60,404,8096
2024-03-21 16:07:16,10,profile,view,150,200,6123
2024-03-18 12:15:38,18,profile,submit,98,200,4938
2024-03-14 06:58:15,13,search,submit,105,404,1152
2024-03-26 05:18:57,8,profile,view,113,404,6084
2024-03-15 01:14:58,2,search,submit,124,200,7381
2024-03-26 02:49:37,14,search,submit,172,404,8781
2024-03-17 23:42:44,14,product_page,click,8,200,1685
2024-03-21 05:24:49,8,search,click,131,200,3615
2024-03-19 12:22:35,20,home,click,153,500,8661
2024-03-18 22:14:40,4,checkout,submit,44,404,7950
2024-03-13 11:23:14,4,search,submit,74,200,9198
2024-03-25 09:14:36,1,product_page,view,36,200,7474
2024-03-16 16:39:14,11,home,view,138,200,9173
2024-03-26 02:56:20,12,home,view,146,404,9962
2024-03-21 16:35:03,9,profile,view,81,500,7524
2024-03-19 23:45:31,20,search,submit,158,200,2295
2024-03-19 08:25:20,19,home,view,38,500,6538
2024-03-22 16:58:41,6,profile,submit,42,500,8075
2024-03-15 03:41:14,16,checkout,submit,139,500,2857
