Timestamp,User_ID,Page_ID,Action,Duration(seconds),Status_Code,Bytes_Transferred
2024-03-23 21:36:40,11,product_page,view,30,500,4381
2024-03-15 21:43:24,17,checkout,submit,41,200,6940
2024-03-23 06:36:21,12,search,view,50,200,9958
2024-03-22 19:28:34,20,product_page,submit,167,500,2672
2024-03-15 14:19:52,5,profile,click,90,200,6052
2024-03-13 20:15:01,11,search,submit,121,500,7110
2024-03-13 04:06:49,1,home,view,93,404,4758
2024-03-16 02:12:12,2,checkout,view,65,404,2159
2024-03-20 16:52:33,9,home,submit,110,404,8491
2024-03-21 16:56:39,20,search,submit,123,200,8457
2024-03-24 13:45:17,2,profile,submit,171,200,9040
2024-03-23 11:57:31,10,search,view,57,500,9469
2024-03-26 05:35:51,1,profile,click,139,200,8373
2024-03-21 12:23:06,6,home,submit,136,500,2901
2024-03-21 02:22:54,7,checkout,view,124,500,3695
2024-03-21 03:04:03,15,product_page,click,29,200,5631
2024-03-16 03:41:20,6,search,click,154,200,6482
2024-03-13 15:56:25,15,home,submit,29,500,3445
2024-03-15 05:48:16,8,profile,view,159,500,5810
2024-03-24 15:35:24,12,checkout,click,15,200,8165
2024-03-15 11:47:44,6,search,view,124,200,1057
2024-03-18 00:45:20,5,product_page,submit,164,404,2945
2024-03-18 05:33:43,3,product_page,submit,131,200,2965
2024-03-22 01:09:03,9,search,click,22,404,4644
2024-03-26 05:06:12,14,checkout,submit,55,500,9837
2024-03-14 21:31:25,5,search,submit,69,404,2044
2024-03-13 06:56:11,15,checkout,click,114,404,2782
2024-03-17 10:39:06,2,profile,view,148,500,5293
2024-03-25 13:19:13,9,search,submit,66,500,5259
2024-03-18 07:48:50,10,checkout,view,15,404,6638
2024-03-13 21:25:06,4,search,submit,113,404,9280
2024-03-25 11:56:15,12,home,click,3,200,2298
2024-03-20 07:22:04,12,home,view,84,500,4244
2024-03-16 11:05:03,16,search,submit,109,404,8055
2024-03-21 08:52:46,12,product_page,submit,45,404,9095
2024-03-24 03:32:55,14,product_page,submit,98,500,2971
2024-03-16 03:17:07,14,home,view,45,500,2343
2024-03-16 18:14:09,11,home,click,81,404,6505
2024-03-15 03:06:38,8,checkout,view,66,404,2302
2024-03-21 10:35:23,5,search,submit,118,404,3665
2024-03-14 22:52:45,8,product_page,view,136,500,1694
2024-03-14 03:58:24,2,search,click,145,404,3293
2024-03-17 18:18:18,20,product_page,click,33,404,9229
2024-03-21 14:13:59,6,search,view,60,500,2523
2024-03-25 17:43:53,18,product_page,view,72,200,9265
2024-03-19 15:28:16,17,search,view,125,200,7446
2024-03-25 15:59:34,11,product_page,view,110,200,7530
2024-03-21 05:37:34,8,search,click,104,404,6927
2024-03-14 17:09:59,7,search,submit,122,500,1829
2024-03-19 12:39:21,19,home,click,95,200,3705
2024-03-19 17:49:41,17,product_page,click,88,500,8681
2024-03-14 18:34:57,1,home,view,89,404,4801
2024-03-20 19:15:17,15,search,submit,138,500,6984
2024-03-16 14:25:19,1,product_page,click,13,404,3434
2024-03-15 06:16:00,14,search,submit,85,200,6627
2024-03-15 00:58:33,1,search,click,44,200,3346
2024-03-25 19:15:40,1,checkout,view,142,404,6137
2024-03-20 09:13:36,2,search,click,135,404,1650
2024-03-12 12:52:08,17,home,click,94,200,1131
2024-03-14 12:28:38,11,profile,submit,170,500,9710
2024-03-23 17:22:30,8,profile,view,14,200,2768
2024-03-18 13:39:32,18,search,view,87,404,1251
2024-03-18 14:06:08,5,product_page,view,86,500,1829
2024-03-13 22:58:15,5,home,view,105,404,5204
2024-03-24 23:48:16,16,profile,submit,144,404,6923
2024-03-26 00:54:16,3,checkout,view,159,500,9828
2024-03-14 00:14:29,14,checkout,click,15,200,2935
2024-03-14 21:53:43,13,checkout,submit,99,200,5179
2024-03-22 23:53:15,19,checkout,click,125,500,3860
2024-03-18 21:17:30,19,checkout,click,168,200,1748
2024-03-16 06:25:01,2,profile,submit,100,500,1263
2024-03-21 21:56:13,16,home,view,95,200,8592
2024-03-15 19:35:27,6,product_page,submit,106,200,9721
2024-03-12 20:32:26,16,product_page,click,64,500,8882
2024-03-18 07:13:36,8,product_page,view,67,200,4883
2024-03-22 18:32:10,6,product_page,view,180,200,7916
2024-03-23 21:13:24,12,product_page,submit,85,500,2622
2024-03-17 20:22:52,1,home,submit,83,500,9645
2024-03-13 07:04:14,16,home,submit,15,200,6271
2024-03-17 14:38:34,2,search,submit,38,200,5795
2024-03-16 07:01:37,8,checkout,submit,74,404,5552
2024-03-16 00:28:35,20,search,submit,116,404,8014
2024-03-18 21:13:42,17,search,view,38,200,4490
2024-03-16 01:18:16,1,home,view,154,404,5547
2024-03-17 06:24:28,15,checkout,click,152,404,4798
2024-03-21 01:42:28,11,home,view,117,200,1141
2024-03-20 00:29:36,8,search,click,15,404,2929
2024-03-25 04:24:17,7,search,click,100,500,6168
2024-03-26 11:25:23,6,search,submit,62,404,5583
2024-03-16 12:54:45,20,search,submit,21,404,4462
2024-03-15 05:42:46,11,profile,click,8,200,2167
