Timestamp,User_ID,Page_ID,Action,Duration(seconds),Status_Code,Bytes_Transferred
2024-03-15 12:26:26,19,home,click,91,500,7346
2024-03-25 05:31:06,4,home,submit,175,500,4687
2024-03-26 04:58:56,17,checkout,submit,145,500,9571
2024-03-18 13:34:47,11,profile,click,121,200,5277
2024-03-25 11:59:14,9,profile,view,68,404,1789
2024-03-22 01:53:20,14,product_page,submit,62,500,3242
2024-03-13 07:10:12,13,search,submit,119,404,6397
2024-03-18 16:59:05,7,search,view,128,200,3086
2024-03-23 21:46:01,19,product_page,click,103,404,3069
2024-03-18 18:32:05,6,search,click,4,200,3553
2024-03-20 06:21:49,9,checkout,submit,34,500,1007
2024-03-20 03:14:21,5,checkout,submit,82,500,7882
2024-03-25 03:29:59,2,checkout,click,71,500,9250
2024-03-12 20:24:15,9,home,view,169,500,9754
2024-03-15 01:18:43,16,profile,click,145,404,1420
2024-03-17 11:46:19,3,home,submit,2,200,1622
2024-03-15 01:03:45,12,search,submit,149,200,9431
2024-03-17 16:14:02,11,product_page,view,131,200,2528
2024-03-18 11:35:35,16,home,view,68,200,4600
2024-03-26 06:27:23,5,home,click,177,404,9350
2024-03-12 19:37:02,5,checkout,view,9,404,5320
2024-03-24 14:51:28,3,profile,view,147,200,1352
2024-03-19 04:15:49,3,product_page,view,55,500,9454
2024-03-24 09:44:03,8,search,view,67,200,2462
2024-03-19 04:42:35,7,checkout,view,29,200,8968
2024-03-24 04:03:14,5,checkout,submit,112,404,3086
2024-03-22 16:03:14,13,checkout,submit,80,500,2202
2024-03-20 10:04:12,13,profile,submit,178,404,5747
2024-03-15 10:05:32,5,checkout,submit,76,500,4302
2024-03-15 14:39:15,6,profile,submit,121,200,8805
2024-03-16 09:34:39,5,profile,view,71,200,4975
2024-03-20 17:37:27,11,search,view,110,500,6193
2024-03-17 04:56:33,10,checkout,submit,87,404,8984
2024-03-14 02:42:12,14,home,submit,55,500,7052
2024-03-20 16:56:13,18,search,view,70,500,3965
2024-03-26 00:45:34,7,search,submit,25,500,2920
2024-03-22 07:58:02,19,search,view,154,404,6108
2024-03-20 23:15:04,15,profile,view,88,200,1990
2024-03-25 04:50:25,8,checkout,view,44,500,1973
2024-03-21 21:05:36,7,product_page,click,115,404,1855
2024-03-17 23:14:17,18,profile,view,124,404,1490
2024-03-19 11:09:13,15,profile,submit,139,500,1487
2024-03-23 09:54:34,8,checkout,click,101,404,3271
2024-03-15 10:00:07,16,product_page,view,102,200,4293
2024-03-22 04:34:46,20,profile,submit,169,500,4274
2024-03-18 14:00:44,17,checkout,click,172,404,4502
2024-03-25 00:47:23,11,product_page,submit,67,200,1926
