Timestamp,User_ID,Page_ID,Action,Duration(seconds),Status_Code,Bytes_Transferred
2024-03-25 20:04:56,18,checkout,submit,99,500,7918
2024-03-14 06:01:57,13,search,view,101,500,2741
2024-03-26 10:47:08,13,product_page,view,143,200,3564
2024-03-23 13:14:21,10,home,click,94,500,3711
2024-03-25 18:13:17,12,search,view,94,200,8683
2024-03-13 13:25:53,13,product_page,click,95,404,3125
2024-03-19 23:47:04,19,product_page,click,178,200,4044
2024-03-25 15:25:07,6,search,click,34,200,7186
2024-03-13 06:06:06,5,search,submit,67,200,1599
2024-03-20 04:24:45,15,home,click,24,200,6807
2024-03-24 17:15:45,3,product_page,click,175,200,4306
2024-03-15 01:57:47,5,checkout,view,32,500,2388
2024-03-16 14:01:47,12,search,view,145,200,3457
2024-03-22 18:27:05,1,product_page,submit,80,200,1042
2024-03-19 16:07:49,8,home,click,54,200,8928
2024-03-17 00:28:27,4,profile,view,137,404,1612
2024-03-16 08:50:57,7,search,view,176,500,6246
2024-03-18 21:57:01,17,home,submit,27,200,5346
2024-03-16 02:40:11,8,checkout,view,76,200,3113
2024-03-26 02:29:56,9,search,submit,84,500,6489
2024-03-24 23:12:15,11,profile,click,81,200,9244
2024-03-13 00:09:20,8,checkout,click,128,200,6264
2024-03-24 04:23:11,17,checkout,submit,34,200,8548
2024-03-21 03:42:14,7,home,submit,22,404,3797
2024-03-17 06:47:47,14,search,click,138,500,2523
2024-03-26 04:32:06,15,profile,view,14,200,4895
2024-03-21 21:28:49,13,profile,view,68,500,2300
2024-03-19 14:02:19,6,checkout,view,152,404,5192
2024-03-14 03:48:52,14,checkout,click,157,200,4795
2024-03-15 09:22:13,14,profile,click,43,404,9025
2024-03-22 14:41:58,1,home,submit,71,404,4637
2024-03-23 19:03:43,5,product_page,view,114,404,6744
2024-03-18 09:13:48,11,product_page,view,98,200,8558
2024-03-14 09:07:52,8,home,view,173,500,2772
2024-03-23 01:06:43,13,profile,view,98,500,2409
2024-03-17 05:16:24,11,home,submit,10,404,8401
2024-03-24 20:05:36,12,profile,click,74,200,3575
2024-03-18 04:21:12,11,profile,view,146,404,3540
2024-03-26 00:17:41,8,checkout,submit,24,200,4470
2024-03-15 22:58:54,10,profile,submit,127,500,5438
2024-03-20 07:11:23,12,home,submit,126,200,5575
2024-03-18 18:02:41,12,checkout,submit,9,404,9183
2024-03-16 10:59:18,20,checkout,submit,44,404,5553
2024-03-20 20:56:26,14,search,view,65,500,5902
2024-03-20 17:58:51,11,home,view,103,200,9405
2024-03-21 11:18:42,9,home,submit,29,404,6779
2024-03-17 07:13:01,13,checkout,click,165,404,2916
2024-03-15 08:02:14,5,profile,submit,66,200,7310
2024-03-24 10:59:44,4,search,click,167,200,5942
2024-03-14 22:52:09,8,profile,submit,19,500,6443
2024-03-17 12:25:57,12,profile,click,146,200,6803
2024-03-22 09:47:18,9,search,submit,176,200,5938
2024-03-16 01:00:30,9,checkout,view,55,200,4567
2024-03-24 20:57:15,5,home,submit,121,200,1914
2024-03-20 17:18:23,13,profile,view,105,404,7603
2024-03-23 12:57:42,17,checkout,view,97,500,5268
2024-03-18 07:43:43,14,profile,view,159,200,6631
2024-03-16 06:51:12,14,product_page,submit,19,500,7334
2024-03-13 09:36:17,11,checkout,view,49,200,2949
2024-03-22 18:29:45,2,product_page,view,135,404,5028
2024-03-15 23:31:31,13,home,click,135,404,4900
2024-03-19 13:53:35,17,checkout,click,101,404,9314
2024-03-19 05:50:21,13,profile,click,122,200,7175
2024-03-21 20:03:38,11,home,submit,73,200,3923
2024-03-20 14:31:10,4,search,submit,175,404,3622
2024-03-15 09:28:41,17,profile,click,15,500,7258
2024-03-14 17:14:24,4,home,click,36,404,4809
2024-03-12 12:14:56,3,search,submit,105,500,4685
2024-03-25 03:34:10,14,profile,click,34,200,6927
2024-03-22 12:05:07,4,checkout,submit,117,200,9664
2024-03-22 22:56:33,15,checkout,submit,16,200,2203
2024-03-24 14:05:15,2,product_page,view,161,200,3921
2024-03-12 23:45:31,15,home,view,51,500,6955
2024-03-20 00:37:03,9,checkout,click,110,200,2962
2024-03-13 12:34:58,18,search,submit,167,500,3250
2024-03-26 08:12:25,2,checkout,click,2,200,3869
2024-03-17 02:24:05,15,search,submit,84,500,6348
2024-03-15 11:22:43,3,profile,submit,132,200,3964
2024-03-15 00:43:59,4,product_page,submit,82,200,2632
2024-03-13 11:09:43,6,product_page,click,34,200,5324
2024-03-17 16:55:54,12,profile,click,176,404,1501
2024-03-13 02:56:10,7,search,view,103,500,6834
2024-03-15 20:13:09,10,profile,click,1,404,4851
2024-03-19 20:44:07,4,product_page,submit,155,200,2847
2024-03-14 15:38:41,8,profile,click,44,200,6007
2024-03-23 16:12:50,17,checkout,submit,85,500,1609
2024-03-16 12:21:37,14,checkout,view,18,200,9355
2024-03-21 19:27:56,6,product_page,submit,106,404,5771
2024-03-25 04:42:18,8,search,view,75,404,5900
2024-03-13 04:56:27,16,checkout,submit,133,500,2538
2024-03-19 16:59:20,1,home,click,24,200,3780
2024-03-23 06:53:15,4,home,click,153,500,3429
2024-03-24 22:27:24,17,product_page,submit,50,500,2604
2024-03-15 17:05:04,7,checkout,click,137,404,5276
2024-03-23 11:27:48,17,product_page,submit,95,200,9029
2024-03-20 15:43:05,17,search,click,49,404,4687
2024-03-15 00:51:37,10,profile,click,129,404,2193
2024-03-15 07:58:24,13,home,view,73,404,5412
2024-03-13 23:23:05,20,product_page,view,161,200,6608
2024-03-19 14:10:13,13,product_page,click,126,404,3972
2024-03-20 18:45:51,6,home,click,22,500,3729
2024-03-22 09:27:41,18,profile,view,56,404,4085
2024-03-20 14:17:22,1,checkout,submit,90,404,7630
2024-03-22 17:24:23,8,profile,click,28,200,7034
2024-03-17 06:59:20,15,profile,click,51,200,5922
2024-03-23 00:22:24,16,home,submit,144,200,5108
2024-03-22 10:58:02,8,checkout,click,87,500,2947
2024-03-16 03:00:49,5,product_page,view,70,404,6193
2024-03-13 01:35:30,12,product_page,submit,43,200,8972
2024-03-18 15:01:21,7,checkout,click,145,200,5990
2024-03-20 05:34:06,6,search,click,71,404,4469
2024-03-25 01:11:55,11,search,click,10,404,9440
2024-03-14 04:07:57,17,profile,view,1,500,8031
2024-03-19 13:04:29,11,checkout,view,62,404,8513
2024-03-15 17:20:29,2,profile,click,39,404,9599
2024-03-25 23:08:42,14,product_page,view,109,500,7423
2024-03-17 08:35:39,2,checkout,submit,37,200,8649
2024-03-16 02:23:54,9,profile,click,10,500,3146
2024-03-25 22:15:10,10,profile,view,161,500,2263
2024-03-17 15:53:30,4,checkout,click,140,500,4463
2024-03-26 06:16:11,4,checkout,click,136,500,1208
2024-03-12 21:21:38,17,profile,submit,137,404,8605
2024-03-13 04:19:09,4,search,submit,164,500,2934
2024-03-21 12:40:42,11,product_page,view,122,500,4782
2024-03-13 18:51:30,9,product_page,click,174,200,8942
2024-03-17 12:38:29,9,search,view,174,500,9797
2024-03-18 19:00:16,1,product_page,view,176,200,9809
2024-03-21 12:31:31,19,product_page,submit,70,404,7126
2024-03-20 08:20:52,11,product_page,click,17,500,9218
2024-03-13 12:13:14,16,product_page,submit,176,500,5022
2024-03-15 15:06:07,19,search,view,75,404,8281
2024-03-25 08:54:21,3,profile,view,143,404,8662
2024-03-21 04:15:59,1,search,view,118,404,1618
2024-03-24 16:08:06,16,search,click,6,500,8151
2024-03-17 09:17:04,17,home,submit,113,500,7949
2024-03-13 21:01:43,4,product_page,view,83,500,4118
2024-03-16 16:36:20,13,profile,view,31,500,4677
2024-03-18 23:01:07,16,search,view,64,404,4156
2024-03-12 12:30:01,8,checkout,submit,142,404,5451
2024-03-13 10:01:33,2,product_page,click,117,404,8015
2024-03-18 15:03:45,10,home,click,17,500,4597
2024-03-26 08:27:52,14,checkout,submit,118,500,3773
2024-03-20 12:15:08,4,home,click,34,200,8840
2024-03-22 14:42:19,13,search,view,171,500,1380
2024-03-14 10:15:23,17,search,click,82,404,3103
2024-03-16 11:21:22,13,search,click,36,500,7481
2024-03-21 23:03:58,17,product_page,click,128,500,4643
2024-03-19 09:37:19,2,home,submit,39,200,5665
2024-03-16 21:55:39,10,home,click,28,200,2423
